"loan_status","loan_amnt","grade","home_ownership","annual_inc","age","emp_cat","ir_cat"
0,7200,"A","RENT",42996,23,"0-15","0-8"
0,15000,"B","MORTGAGE",32000,23,"0-15","11-13.5"
0,1800,"C","RENT",33048,29,"0-15","11-13.5"
1,11500,"B","MORTGAGE",47244,22,"0-15","11-13.5"
0,10000,"A","MORTGAGE",41004,23,"0-15","8-11"
0,6000,"B","MORTGAGE",130000,30,"15-30","11-13.5"
0,2500,"B","RENT",115000,32,"0-15","11-13.5"
0,7700,"C","RENT",96408,24,"0-15","11-13.5"
0,15000,"C","RENT",86004,25,"0-15","11-13.5"
0,10000,"A","MORTGAGE",58000,28,"0-15","8-11"
0,1200,"B","RENT",60000,23,"15-30","Missing"
0,7000,"B","RENT",37000,22,"0-15","8-11"
0,5000,"A","MORTGAGE",189000,24,"0-15","8-11"
1,18500,"C","OWN",55000,23,"0-15","11-13.5"
0,18000,"B","MORTGAGE",98000,42,"0-15","11-13.5"
0,4000,"B","RENT",34000,30,"0-15","8-11"
1,8000,"C","OWN",34000,27,"0-15","11-13.5"
0,6500,"B","RENT",39520,28,"0-15","11-13.5"
1,5600,"C","RENT",35004,25,"0-15","13.5+"
0,7000,"C","RENT",60500,22,"0-15","11-13.5"
0,20000,"D","RENT",72000,23,"0-15","13.5+"
0,2500,"C","RENT",20000,31,"0-15","11-13.5"
0,8400,"B","RENT",160000,30,"0-15","11-13.5"
0,6000,"A","MORTGAGE",60000,37,"15-30","8-11"
0,13000,"A","MORTGAGE",57000,28,"0-15","8-11"
0,11250,"B","MORTGAGE",69996,30,"15-30","11-13.5"
0,12000,"B","MORTGAGE",60996,26,"0-15","11-13.5"
0,9600,"A","RENT",41000,30,"0-15","Missing"
0,4000,"B","RENT",55000,24,"0-15","11-13.5"
0,9100,"D","RENT",38400,26,"0-15","13.5+"
0,6000,"D","MORTGAGE",85000,22,"0-15","13.5+"
0,3600,"A","RENT",54996,29,"0-15","8-11"
1,20000,"B","RENT",98652,28,"0-15","11-13.5"
0,5500,"B","RENT",51504,29,"0-15","11-13.5"
0,14900,"A","RENT",63000,37,"0-15","8-11"
0,3600,"A","RENT",32000,23,"0-15","8-11"
0,2500,"C","RENT",14400,26,"0-15","11-13.5"
1,18000,"B","MORTGAGE",53800,23,"0-15","8-11"
0,10000,"C","RENT",41000,47,"0-15","13.5+"
0,3500,"C","OWN",18720,33,"0-15","11-13.5"
0,12000,"C","MORTGAGE",105000,25,"0-15","11-13.5"
0,6500,"B","RENT",59000,22,"0-15","8-11"
0,16000,"B","RENT",67600,35,"0-15","11-13.5"
0,10600,"C","RENT",42000,24,"0-15","11-13.5"
0,2400,"D","RENT",21996,36,"0-15","13.5+"
0,7200,"D","MORTGAGE",53000,24,"0-15","13.5+"
1,20000,"B","MORTGAGE",48100,27,"0-15","11-13.5"
0,9250,"B","MORTGAGE",65000,26,"0-15","Missing"
0,15000,"B","OTHER",60000,31,"0-15","11-13.5"
0,1750,"D","RENT",10000,23,"0-15","13.5+"
0,25000,"C","MORTGAGE",700000,36,"15-30","11-13.5"
0,15000,"C","RENT",74424,23,"0-15","11-13.5"
0,20000,"B","MORTGAGE",65000,41,"0-15","11-13.5"
0,1800,"B","RENT",45996,32,"0-15","11-13.5"
0,10000,"A","RENT",66000,23,"0-15","8-11"
0,8500,"B","RENT",63996,25,"0-15","11-13.5"
0,16000,"C","MORTGAGE",110004,24,"0-15","Missing"
0,9500,"C","RENT",77040,29,"0-15","11-13.5"
0,16000,"B","MORTGAGE",120000,27,"0-15","11-13.5"
0,12500,"A","MORTGAGE",92800,28,"0-15","8-11"
1,10000,"C","RENT",33996,25,"0-15","11-13.5"
0,4975,"B","RENT",55000,39,"0-15","11-13.5"
0,3000,"B","RENT",54996,35,"0-15","11-13.5"
0,3000,"C","OWN",60000,25,"0-15","13.5+"
0,20000,"C","RENT",120000,37,"0-15","11-13.5"
0,6000,"A","MORTGAGE",41000,23,"0-15","8-11"
1,2500,"C","RENT",36000,22,"0-15","11-13.5"
0,10000,"B","RENT",66500,33,"0-15","8-11"
0,10000,"A","RENT",42000,30,"0-15","Missing"
0,4000,"B","RENT",37000,22,"0-15","8-11"
0,3200,"A","RENT",18240,31,"0-15","8-11"
0,3500,"B","RENT",35000,25,"0-15","11-13.5"
0,10000,"B","RENT",20008,22,"0-15","8-11"
0,4000,"A","RENT",98000,26,"0-15","8-11"
0,5000,"A","MORTGAGE",110000,28,"15-30","8-11"
1,2000,"B","RENT",23587,22,"0-15","11-13.5"
0,12000,"B","RENT",34999,29,"0-15","11-13.5"
0,3000,"A","MORTGAGE",80000,26,"0-15","0-8"
0,20000,"E","RENT",117000,28,"0-15","Missing"
0,15000,"C","RENT",143000,28,"0-15","11-13.5"
0,3000,"C","RENT",41000,32,"15-30","Missing"
0,10000,"B","RENT",73000,24,"0-15","11-13.5"
0,3000,"C","MORTGAGE",59904,28,"0-15","11-13.5"
0,10000,"C","RENT",55016,25,"0-15","11-13.5"
1,12000,"A","MORTGAGE",36000,36,"0-15","8-11"
0,17000,"C","RENT",65000,26,"0-15","11-13.5"
0,3200,"B","MORTGAGE",39996,25,"0-15","Missing"
0,15000,"C","OWN",71004,23,"0-15","11-13.5"
0,5000,"A","OWN",30000,26,"0-15","Missing"
0,15000,"C","MORTGAGE",105000,25,"0-15","11-13.5"
0,5900,"A","RENT",23000,24,"0-15","8-11"
0,13000,"B","MORTGAGE",90000,30,"0-15","11-13.5"
0,16400,"C","MORTGAGE",72890,33,"0-15","13.5+"
0,1800,"B","RENT",24000,24,"0-15","11-13.5"
1,12000,"C","MORTGAGE",48996,22,"0-15","13.5+"
0,15000,"B","OWN",70000,22,"0-15","11-13.5"
0,6000,"B","RENT",55000,29,"15-30","Missing"
1,15250,"E","MORTGAGE",61200,23,"0-15","13.5+"
0,22000,"B","RENT",85000,31,"0-15","11-13.5"
0,6000,"D","MORTGAGE",100000,39,"0-15","13.5+"
0,6000,"B","OWN",22000,30,"0-15","11-13.5"
0,5400,"E","RENT",56461,28,"0-15","13.5+"
0,7000,"C","RENT",68700,23,"0-15","11-13.5"
0,23000,"B","MORTGAGE",72800,37,"0-15","11-13.5"
0,15000,"B","RENT",67800,31,"0-15","11-13.5"
0,10000,"B","MORTGAGE",230000,28,"0-15","8-11"
0,4000,"C","RENT",45000,22,"0-15","Missing"
0,4500,"C","OWN",58000,22,"0-15","11-13.5"
0,7000,"A","RENT",39996,29,"0-15","8-11"
0,6600,"C","RENT",39000,31,"0-15","13.5+"
0,15000,"C","OWN",240000,33,"0-15","11-13.5"
0,2400,"A","RENT",54000,24,"0-15","0-8"
0,1000,"A","MORTGAGE",30000,24,"0-15","0-8"
0,2400,"D","MORTGAGE",176000,32,"0-15","13.5+"
0,10000,"A","RENT",23700,24,"15-30","8-11"
0,7000,"C","MORTGAGE",36500,24,"0-15","11-13.5"
0,10000,"B","MORTGAGE",84996,23,"0-15","8-11"
0,4800,"C","OWN",25000,25,"0-15","11-13.5"
0,8600,"C","MORTGAGE",46000,25,"0-15","Missing"
0,5000,"A","RENT",27000,22,"0-15","8-11"
0,18000,"C","RENT",45150,27,"0-15","11-13.5"
0,4000,"A","MORTGAGE",95000,38,"0-15","8-11"
0,4500,"A","MORTGAGE",101400,35,"0-15","8-11"
0,11500,"B","RENT",41784,26,"0-15","8-11"
0,8000,"A","MORTGAGE",55000,24,"0-15","0-8"
0,12000,"B","OWN",275000,22,"15-30","11-13.5"
0,3000,"A","RENT",45000,22,"0-15","Missing"
1,5600,"C","RENT",30000,25,"0-15","Missing"
0,20000,"C","MORTGAGE",150000,27,"0-15","11-13.5"
0,5000,"A","MORTGAGE",120000,29,"0-15","0-8"
0,9600,"B","RENT",55000,44,"15-30","11-13.5"
0,6000,"B","RENT",50000,22,"0-15","11-13.5"
0,20000,"B","RENT",60000,27,"0-15","11-13.5"
0,6400,"A","RENT",110000,22,"0-15","8-11"
0,14500,"A","MORTGAGE",75600,25,"0-15","8-11"
0,14000,"A","MORTGAGE",109000,25,"0-15","8-11"
0,13000,"F","RENT",50000,23,"0-15","13.5+"
0,10000,"B","OWN",62000,22,"0-15","11-13.5"
0,6000,"A","MORTGAGE",46000,22,"0-15","0-8"
0,6000,"C","RENT",35000,31,"0-15","11-13.5"
0,5000,"B","RENT",48000,27,"0-15","11-13.5"
0,9000,"A","MORTGAGE",105000,39,"0-15","8-11"
0,18000,"B","RENT",87000,23,"0-15","11-13.5"
0,9800,"E","MORTGAGE",50000,22,"0-15","13.5+"
0,3500,"A","MORTGAGE",98000,30,"0-15","0-8"
0,4000,"B","MORTGAGE",54000,47,"0-15","11-13.5"
0,12000,"B","MORTGAGE",93450,26,"0-15","11-13.5"
0,4000,"B","RENT",10636,61,"0-15","11-13.5"
1,1500,"C","RENT",42000,22,"0-15","11-13.5"
0,13000,"D","RENT",64000,22,"0-15","13.5+"
0,6000,"A","OWN",40000,22,"0-15","0-8"
1,9600,"B","MORTGAGE",39996,31,"0-15","11-13.5"
0,10000,"E","RENT",36000,23,"0-15","13.5+"
0,18000,"C","RENT",73500,39,"0-15","Missing"
0,7200,"B","RENT",85000,32,"0-15","11-13.5"
0,5500,"D","MORTGAGE",99670,23,"0-15","13.5+"
0,3500,"C","RENT",36000,31,"0-15","11-13.5"
1,3200,"C","MORTGAGE",47000,31,"0-15","11-13.5"
0,5000,"A","RENT",65000,44,"0-15","0-8"
0,14500,"C","MORTGAGE",38000,34,"0-15","11-13.5"
0,6250,"C","MORTGAGE",120000,29,"0-15","11-13.5"
0,10000,"C","RENT",75000,31,"0-15","11-13.5"
0,4750,"A","RENT",17000,35,"0-15","8-11"
0,18000,"B","MORTGAGE",155800,21,"0-15","11-13.5"
0,3000,"A","RENT",59300,23,"0-15","8-11"
0,14500,"B","RENT",80004,37,"0-15","11-13.5"
0,3000,"C","RENT",48000,25,"0-15","11-13.5"
0,17000,"B","MORTGAGE",45000,25,"0-15","11-13.5"
0,9000,"C","MORTGAGE",60000,22,"0-15","13.5+"
0,9500,"B","RENT",65000,47,"0-15","11-13.5"
0,16000,"B","OTHER",68000,29,"0-15","11-13.5"
0,6450,"D","RENT",31000,25,"0-15","13.5+"
0,15000,"C","RENT",68004,28,"0-15","11-13.5"
0,5600,"B","MORTGAGE",65000,32,"0-15","11-13.5"
0,3600,"B","OWN",33000,23,"0-15","11-13.5"
1,25000,"B","MORTGAGE",84000,24,"0-15","11-13.5"
0,6000,"A","MORTGAGE",52000,25,"0-15","8-11"
0,9000,"C","RENT",46500,25,"15-30","Missing"
0,10000,"A","MORTGAGE",50004,31,"15-30","0-8"
0,4500,"B","MORTGAGE",41000,23,"0-15","8-11"
0,15000,"C","RENT",50000,27,"0-15","11-13.5"
1,9000,"D","MORTGAGE",50004,22,"0-15","13.5+"
0,5000,"A","RENT",74000,24,"0-15","Missing"
0,4750,"C","RENT",16000,22,"0-15","11-13.5"
0,9000,"C","RENT",60000,22,"0-15","Missing"
0,6600,"A","MORTGAGE",40000,29,"0-15","0-8"
0,9000,"B","RENT",60000,24,"0-15","11-13.5"
0,6400,"A","OWN",40000,27,"0-15","8-11"
1,7600,"C","RENT",45000,25,"0-15","11-13.5"
1,6000,"C","RENT",31500,27,"0-15","11-13.5"
0,10000,"B","MORTGAGE",34000,25,"0-15","11-13.5"
0,3000,"B","RENT",30000,31,"0-15","8-11"
0,3600,"A","MORTGAGE",45000,24,"0-15","Missing"
0,10000,"A","MORTGAGE",67641.6,35,"0-15","0-8"
0,12400,"B","RENT",44196,37,"0-15","11-13.5"
0,5600,"B","RENT",38004,40,"0-15","11-13.5"
0,12000,"B","MORTGAGE",95004,56,"0-15","11-13.5"
0,12000,"A","RENT",123000,25,"0-15","8-11"
0,15000,"B","MORTGAGE",75000,24,"0-15","11-13.5"
0,10000,"A","MORTGAGE",40000,28,"0-15","8-11"
0,21600,"B","MORTGAGE",59000,23,"0-15","11-13.5"
0,5000,"C","RENT",55000,22,"0-15","Missing"
0,4000,"A","MORTGAGE",95000,25,"0-15","0-8"
0,19200,"C","RENT",126500,22,"0-15","13.5+"
0,2500,"B","MORTGAGE",57000,26,"30-45","11-13.5"
0,11400,"B","RENT",65000,24,"0-15","11-13.5"
0,10750,"D","RENT",29950,22,"0-15","13.5+"
0,3000,"A","MORTGAGE",57000,39,"0-15","8-11"
0,2000,"D","RENT",15915,24,"0-15","13.5+"
0,5000,"D","MORTGAGE",35000,26,"0-15","13.5+"
1,8500,"B","RENT",25000,24,"0-15","11-13.5"
1,6000,"D","MORTGAGE",40000,33,"0-15","13.5+"
0,5500,"C","MORTGAGE",54912,29,"0-15","11-13.5"
0,2800,"A","RENT",25000,33,"0-15","8-11"
0,20800,"B","MORTGAGE",70000,41,"0-15","11-13.5"
0,2400,"E","RENT",4800,24,"0-15","13.5+"
0,5500,"B","RENT",34000,29,"0-15","Missing"
1,15250,"B","MORTGAGE",90000,23,"0-15","Missing"
0,2800,"B","RENT",24000,27,"0-15","8-11"
0,10000,"B","RENT",32890,27,"0-15","8-11"
1,5000,"B","OWN",24000,22,"15-30","11-13.5"
0,9000,"B","RENT",23900,22,"0-15","Missing"
0,16000,"B","MORTGAGE",93600,27,"0-15","11-13.5"
0,19200,"B","RENT",95000,32,"0-15","11-13.5"
0,20000,"D","MORTGAGE",121178,28,"15-30","13.5+"
0,12000,"B","RENT",50500,23,"0-15","11-13.5"
0,5200,"C","RENT",25000,25,"0-15","11-13.5"
0,3000,"A","MORTGAGE",52000,26,"0-15","8-11"
0,8000,"C","RENT",36000,28,"0-15","11-13.5"
0,16750,"C","MORTGAGE",45000,23,"0-15","11-13.5"
0,8000,"A","RENT",70004,29,"0-15","8-11"
0,7000,"A","MORTGAGE",103089,29,"0-15","Missing"
0,18000,"C","RENT",50000,22,"0-15","13.5+"
1,6000,"B","MORTGAGE",49580,30,"0-15","11-13.5"
0,3600,"A","MORTGAGE",60000,31,"0-15","0-8"
0,25000,"B","MORTGAGE",105000,26,"0-15","11-13.5"
0,14400,"C","RENT",60996,23,"0-15","11-13.5"
0,12250,"B","RENT",27996,27,"0-15","11-13.5"
0,4500,"B","RENT",18000,23,"0-15","11-13.5"
1,8000,"B","OWN",24996,23,"0-15","11-13.5"
0,15000,"B","MORTGAGE",65000,23,"0-15","8-11"
0,11200,"B","RENT",33500,34,"0-15","11-13.5"
0,8500,"C","MORTGAGE",125000,29,"0-15","11-13.5"
0,14400,"D","OWN",44700,24,"0-15","13.5+"
0,5000,"A","MORTGAGE",119000,64,"0-15","0-8"
0,6600,"C","OWN",38000,31,"0-15","11-13.5"
0,1600,"C","OWN",38600,29,"0-15","11-13.5"
0,3000,"A","RENT",32004,25,"0-15","8-11"
1,8000,"B","RENT",23148,23,"0-15","Missing"
0,10000,"C","RENT",62004,31,"0-15","11-13.5"
0,8500,"A","MORTGAGE",28500,22,"0-15","0-8"
1,25000,"D","MORTGAGE",175000,52,"0-15","13.5+"
1,18000,"B","MORTGAGE",120000,23,"15-30","11-13.5"
0,3000,"B","RENT",60000,22,"0-15","11-13.5"
0,8500,"D","RENT",29520,23,"0-15","13.5+"
0,20000,"B","MORTGAGE",70000,23,"0-15","11-13.5"
0,6800,"C","MORTGAGE",119500,29,"0-15","11-13.5"
0,5000,"C","MORTGAGE",62496,21,"0-15","11-13.5"
0,13000,"C","RENT",84000,29,"0-15","11-13.5"
1,3200,"B","RENT",15000,26,"0-15","11-13.5"
0,8400,"C","RENT",48000,39,"0-15","11-13.5"
0,18500,"B","RENT",74196,23,"0-15","11-13.5"
0,12500,"B","RENT",52000,21,"0-15","Missing"
1,3250,"A","RENT",8000,23,"0-15","Missing"
0,10400,"A","MORTGAGE",85000,31,"0-15","8-11"
0,14000,"B","RENT",52392,32,"0-15","Missing"
0,1500,"B","MORTGAGE",96996,27,"15-30","8-11"
0,8000,"B","MORTGAGE",58560,23,"0-15","11-13.5"
0,12000,"B","RENT",40000,26,"0-15","11-13.5"
1,3000,"C","RENT",66000,25,"0-15","11-13.5"
1,15000,"A","RENT",140000,29,"0-15","8-11"
0,6000,"A","MORTGAGE",55000,24,"0-15","0-8"
0,7000,"C","RENT",39996,29,"0-15","11-13.5"
0,12500,"B","MORTGAGE",72000,27,"0-15","11-13.5"
1,12000,"A","MORTGAGE",72800,25,"0-15","8-11"
1,1200,"A","MORTGAGE",57000,33,"0-15","8-11"
0,5000,"B","RENT",48000,24,"0-15","11-13.5"
1,7000,"A","MORTGAGE",43958,29,"0-15","Missing"
1,22400,"D","RENT",84996,42,"0-15","13.5+"
0,7000,"B","RENT",10000,22,"0-15","11-13.5"
0,7000,"B","RENT",15000,27,"0-15","11-13.5"
0,7750,"C","MORTGAGE",45000,26,"0-15","11-13.5"
0,13000,"B","RENT",58000,27,"0-15","11-13.5"
0,3600,"C","RENT",25000,27,"0-15","11-13.5"
0,9000,"C","MORTGAGE",34174,23,"0-15","11-13.5"
0,10000,"C","MORTGAGE",58200,22,"0-15","11-13.5"
0,25000,"D","RENT",260735,33,"0-15","13.5+"
0,10000,"B","RENT",56000,24,"0-15","11-13.5"
0,10000,"A","MORTGAGE",87000,47,"0-15","Missing"
1,9000,"B","RENT",35000,22,"0-15","Missing"
0,6000,"A","MORTGAGE",79000,30,"0-15","8-11"
0,15000,"B","RENT",140000,28,"0-15","11-13.5"
0,20000,"C","MORTGAGE",115000,29,"0-15","13.5+"
0,8800,"B","MORTGAGE",102300,41,"0-15","11-13.5"
0,5500,"C","RENT",30996,36,"0-15","11-13.5"
1,23100,"D","MORTGAGE",165000,33,"0-15","13.5+"
0,8500,"B","MORTGAGE",55000,26,"0-15","11-13.5"
0,3000,"B","RENT",50000,37,"0-15","11-13.5"
0,5000,"B","MORTGAGE",84996,23,"0-15","8-11"
0,11400,"A","MORTGAGE",108000,29,"0-15","8-11"
0,1000,"B","RENT",58000,22,"15-30","11-13.5"
0,13000,"B","MORTGAGE",51072,24,"15-30","8-11"
0,2500,"A","MORTGAGE",36000,27,"0-15","8-11"
0,25000,"D","MORTGAGE",70900,28,"15-30","13.5+"
0,10000,"C","MORTGAGE",135000,35,"0-15","11-13.5"
0,7000,"C","MORTGAGE",52000,21,"0-15","11-13.5"
0,7000,"A","RENT",60000,24,"0-15","8-11"
0,3000,"A","MORTGAGE",75000,26,"0-15","8-11"
0,9000,"A","MORTGAGE",81804,33,"0-15","0-8"
1,9000,"B","MORTGAGE",43700,25,"0-15","11-13.5"
0,2000,"B","RENT",37000,35,"0-15","11-13.5"
0,6000,"A","MORTGAGE",75000,25,"0-15","8-11"
0,5500,"A","OWN",60400,24,"0-15","0-8"
0,24000,"B","RENT",47004,23,"0-15","11-13.5"
0,8000,"C","RENT",65500,21,"0-15","11-13.5"
0,3000,"A","OWN",52000,36,"0-15","8-11"
0,8500,"B","RENT",25000,25,"0-15","11-13.5"
0,20000,"C","RENT",42000,25,"0-15","11-13.5"
0,2800,"C","OWN",48000,24,"0-15","11-13.5"
0,15000,"B","MORTGAGE",92000,23,"30-45","11-13.5"
1,25000,"B","RENT",72000,26,"0-15","11-13.5"
0,15000,"A","MORTGAGE",75000,25,"0-15","8-11"
0,10800,"B","RENT",30000,37,"0-15","11-13.5"
0,13500,"A","MORTGAGE",54000,23,"15-30","8-11"
0,5800,"A","RENT",42000,32,"0-15","8-11"
1,4000,"C","MORTGAGE",52000,27,"0-15","11-13.5"
0,20000,"D","MORTGAGE",190000,33,"0-15","13.5+"
0,12000,"A","MORTGAGE",101000,31,"0-15","8-11"
0,3500,"A","MORTGAGE",63000,26,"0-15","0-8"
0,1500,"A","RENT",23004,24,"0-15","0-8"
0,20000,"B","OWN",66948,26,"0-15","8-11"
0,10750,"C","RENT",24996,31,"0-15","11-13.5"
1,3000,"B","RENT",30000,25,"0-15","11-13.5"
0,4000,"C","RENT",20000,26,"0-15","13.5+"
0,21000,"B","MORTGAGE",270000,30,"0-15","11-13.5"
0,14250,"B","MORTGAGE",87950,37,"0-15","11-13.5"
0,12000,"C","OWN",34296,38,"0-15","Missing"
0,24000,"B","RENT",88596,26,"0-15","11-13.5"
0,3200,"A","RENT",57504,29,"0-15","0-8"
0,9600,"C","MORTGAGE",35000,28,"0-15","11-13.5"
0,9600,"C","RENT",113000,34,"0-15","Missing"
0,3250,"A","MORTGAGE",40000,26,"0-15","0-8"
0,4000,"D","MORTGAGE",21948,24,"0-15","Missing"
0,18000,"D","MORTGAGE",55000,28,"0-15","13.5+"
0,17600,"F","RENT",71480,24,"0-15","Missing"
1,10000,"C","RENT",45000,35,"0-15","11-13.5"
1,6000,"B","RENT",87000,22,"15-30","Missing"
0,5000,"C","RENT",48996,24,"0-15","13.5+"
0,3000,"A","OWN",30000,25,"0-15","8-11"
0,1000,"A","RENT",5500,26,"0-15","8-11"
0,4500,"E","OWN",32000,21,"0-15","13.5+"
0,17000,"C","RENT",50000,24,"0-15","13.5+"
0,25000,"E","MORTGAGE",174000,25,"0-15","13.5+"
0,13000,"A","MORTGAGE",56000,37,"0-15","8-11"
0,8000,"A","RENT",37050,32,"0-15","0-8"
0,7500,"A","MORTGAGE",52000,28,"0-15","8-11"
0,5000,"C","RENT",53000,25,"0-15","11-13.5"
0,7000,"A","RENT",48000,26,"0-15","8-11"
0,3000,"A","RENT",45000,24,"0-15","8-11"
0,12000,"A","MORTGAGE",54000,29,"0-15","8-11"
0,5000,"B","OWN",24744,22,"0-15","11-13.5"
0,2000,"C","RENT",15000,48,"0-15","11-13.5"
0,8000,"C","MORTGAGE",173088,29,"15-30","13.5+"
0,1600,"D","OWN",10000,21,"0-15","13.5+"
0,15000,"A","RENT",42900,24,"0-15","Missing"
1,14500,"C","RENT",57996,22,"0-15","11-13.5"
0,12000,"B","RENT",94992,24,"0-15","11-13.5"
0,7000,"A","RENT",30000,30,"0-15","Missing"
0,3500,"C","RENT",83500,25,"0-15","Missing"
0,24000,"F","MORTGAGE",180000,27,"0-15","13.5+"
0,12075,"C","MORTGAGE",113028,22,"0-15","Missing"
0,3125,"C","RENT",50000,36,"0-15","11-13.5"
1,8000,"C","MORTGAGE",38213,22,"0-15","11-13.5"
1,2500,"E","RENT",32108,29,"0-15","13.5+"
0,7750,"A","MORTGAGE",81000,29,"0-15","8-11"
0,8000,"A","RENT",45000,37,"0-15","8-11"
0,14000,"A","RENT",75000,27,"0-15","8-11"
0,7500,"C","MORTGAGE",65000,25,"0-15","11-13.5"
0,14000,"B","MORTGAGE",108000,23,"0-15","11-13.5"
0,12000,"C","OTHER",37500,38,"0-15","11-13.5"
0,14000,"F","MORTGAGE",86000,24,"15-30","13.5+"
0,1750,"B","MORTGAGE",52160,25,"0-15","11-13.5"
0,10400,"B","RENT",83252,22,"0-15","11-13.5"
1,22000,"F","MORTGAGE",202000,23,"0-15","13.5+"
0,4000,"D","MORTGAGE",75000,33,"0-15","13.5+"
0,18000,"D","RENT",56000,21,"0-15","13.5+"
0,3000,"A","RENT",53000,40,"0-15","8-11"
0,5000,"A","RENT",34000,22,"0-15","0-8"
0,5000,"A","RENT",32000,21,"0-15","0-8"
0,3200,"E","RENT",20000,23,"0-15","13.5+"
0,4500,"B","MORTGAGE",52692,28,"0-15","11-13.5"
0,10000,"C","RENT",35004,24,"0-15","11-13.5"
0,10000,"C","MORTGAGE",90000,31,"15-30","11-13.5"
0,9600,"C","RENT",22000,23,"0-15","11-13.5"
0,13000,"A","RENT",90000,35,"0-15","8-11"
0,4800,"C","MORTGAGE",77350,24,"0-15","13.5+"
0,8000,"B","RENT",35000,27,"0-15","11-13.5"
0,13650,"D","RENT",63936,28,"0-15","13.5+"
0,10000,"D","RENT",55000,32,"0-15","13.5+"
1,11200,"C","RENT",63800,22,"0-15","11-13.5"
1,10000,"C","MORTGAGE",36000,23,"15-30","13.5+"
0,15000,"D","RENT",63000,28,"0-15","13.5+"
0,10800,"A","MORTGAGE",135000,22,"0-15","0-8"
0,3200,"A","RENT",41745,24,"0-15","8-11"
0,8000,"A","MORTGAGE",99996,25,"0-15","0-8"
0,2400,"A","RENT",54500,26,"0-15","8-11"
0,15250,"C","MORTGAGE",72000,27,"0-15","11-13.5"
0,2500,"A","MORTGAGE",63000,27,"15-30","0-8"
0,8000,"A","RENT",51000,28,"0-15","8-11"
0,16000,"B","OTHER",58000,23,"0-15","11-13.5"
0,3000,"A","RENT",24000,28,"0-15","8-11"
0,15000,"C","MORTGAGE",31000,35,"0-15","11-13.5"
0,6000,"C","RENT",54000,23,"0-15","11-13.5"
0,10500,"E","MORTGAGE",60000,34,"0-15","13.5+"
0,13000,"D","MORTGAGE",35000,24,"0-15","13.5+"
0,6000,"A","MORTGAGE",200004,35,"15-30","0-8"
0,7000,"C","RENT",70000,25,"0-15","13.5+"
0,7600,"A","RENT",33000,27,"0-15","0-8"
0,10000,"D","OTHER",125004,22,"15-30","13.5+"
0,10000,"A","MORTGAGE",165996,23,"0-15","Missing"
0,3600,"A","RENT",42000,22,"0-15","0-8"
0,3600,"A","RENT",82300,28,"0-15","8-11"
0,6000,"C","RENT",47581,30,"0-15","11-13.5"
0,11400,"C","MORTGAGE",63000,24,"15-30","13.5+"
0,16000,"E","RENT",66996,23,"0-15","13.5+"
0,6000,"B","RENT",35004,23,"0-15","Missing"
0,15200,"B","MORTGAGE",52000,31,"15-30","11-13.5"
0,14000,"B","MORTGAGE",32000,27,"0-15","11-13.5"
0,8500,"C","RENT",32000,23,"0-15","11-13.5"
1,10000,"A","RENT",31200,27,"0-15","0-8"
0,10200,"A","MORTGAGE",106000,50,"0-15","8-11"
0,6000,"A","RENT",71599,40,"0-15","8-11"
0,15200,"B","OWN",50000,36,"0-15","11-13.5"
0,10000,"D","RENT",34000,28,"0-15","13.5+"
0,10800,"A","MORTGAGE",107000,27,"0-15","8-11"
1,6500,"D","MORTGAGE",73000,26,"0-15","13.5+"
0,18000,"C","MORTGAGE",30144,34,"0-15","11-13.5"
0,20000,"B","MORTGAGE",116004,26,"0-15","11-13.5"
0,5800,"D","RENT",85000,31,"0-15","13.5+"
0,5500,"E","MORTGAGE",68000,24,"0-15","13.5+"
0,5000,"A","RENT",54996,31,"0-15","0-8"
0,15000,"A","MORTGAGE",100000,31,"0-15","8-11"
1,18000,"E","RENT",65000,26,"0-15","13.5+"
0,15000,"B","MORTGAGE",80600,34,"0-15","11-13.5"
0,8000,"A","RENT",65000,23,"0-15","8-11"
0,9000,"C","RENT",72000,23,"0-15","11-13.5"
0,5400,"C","RENT",35000,23,"0-15","11-13.5"
0,12000,"E","RENT",50004,23,"0-15","13.5+"
0,6000,"C","MORTGAGE",70000,23,"0-15","11-13.5"
0,1000,"C","RENT",24000,22,"0-15","11-13.5"
0,15000,"C","RENT",55000,22,"0-15","11-13.5"
0,2500,"C","RENT",25800,27,"0-15","Missing"
0,1200,"D","RENT",18300,39,"0-15","13.5+"
0,15000,"A","MORTGAGE",48000,30,"0-15","Missing"
0,4000,"A","RENT",36300,23,"0-15","0-8"
0,3500,"B","MORTGAGE",68004,29,"30-45","11-13.5"
0,20000,"D","RENT",110000,30,"0-15","13.5+"
0,6000,"A","RENT",80000,25,"0-15","0-8"
0,8200,"B","RENT",34000,25,"0-15","11-13.5"
0,7200,"D","OWN",42996,25,"0-15","13.5+"
0,6400,"B","MORTGAGE",60000,29,"30-45","11-13.5"
0,9800,"B","MORTGAGE",71000,28,"0-15","11-13.5"
0,12000,"B","RENT",60000,25,"0-15","11-13.5"
0,16000,"B","RENT",300000,29,"0-15","11-13.5"
0,5600,"A","MORTGAGE",75000,22,"0-15","0-8"
0,1000,"A","RENT",25000,38,"0-15","0-8"
0,15000,"B","MORTGAGE",130000,25,"0-15","11-13.5"
0,3200,"D","RENT",39000,28,"0-15","13.5+"
0,7750,"A","RENT",49000,25,"0-15","8-11"
